Location,Date,A/T(¡ÆC),MI/T(¡ÆC),MA/T(¡ÆC),D/P(mm),MA/W,A/W(m/s),A/PT(¡ÆC),A/RH(%),A/SP(hPa),A/LAP(hPa),MA/SLP(hPa),MI/SLP(hPa),A/SLP(hPa),TST(hr),A/GT(¡ÆC),T/RYN
90,2017-10-03,14.2,11.4,18.2,4.6,5.1,1.6,11.7,85.1,13.8,1018.1,1022.6,1014.2,1020.2,0,16.4,X
90,2017-10-04,13.8,11.2,17.1,0,5.4,2.1,9.7,76.8,12,1023.2,1026.8,1022.4,1025.4,1.9,15.7,X
90,2017-10-05,15.7,10.4,21.1,,6.4,1.9,11.6,77.8,13.7,1022.1,1025.9,1022.4,1024.2,6.4,16.9,X
90,2017-10-06,15.7,13.9,17.3,14.8,2.4,1.1,14,90.6,16.1,1018.6,1024,1018.8,1020.8,0,17,X
90,2017-10-07,18.1,15.9,21,0.2,4.3,1.4,16.7,92.1,19.1,1018.8,1022.5,1018.5,1020.9,3.4,20.7,X
90,2017-10-08,18.8,15.8,23.2,,2.4,1,17.2,91.1,19.7,1020,1023.5,1020.9,1022.2,7,21.4,X
90,2017-10-09,19.8,16.6,23.2,,2.5,1,18.3,91.4,21,1018.2,1022.7,1018,1020.3,4.4,23.1,X
90,2017-10-10,16.4,14,19.6,38.8,5.4,1.9,15.5,95.3,17.7,1018,1022.7,1016.9,1020.2,0,18,X
90,2017-10-11,14.7,12.9,17.2,36.5,5.9,2.1,12.7,88.5,14.7,1015.6,1020.5,1015.4,1017.8,1.8,17.3,X
90,2017-10-12,12.8,9,14.9,0,4.6,1.4,8.7,77.3,11.3,1018,1022.5,1018.2,1020.2,0,15.3,X
90,2017-10-13,12.1,7.8,16.2,,6.4,1.9,7.8,75.8,10.6,1019.4,1023,1019.2,1021.6,5.1,15.8,X
90,2017-10-14,13.1,8.3,18.3,,2.9,1.5,1.7,48.1,7,1023.3,1027.3,1022.9,1025.5,9.7,15.6,X
90,2017-10-15,13.6,8.3,18.4,,2.8,1.5,6.5,63.5,9.9,1026.6,1030.2,1027,1028.8,8.8,16,X
90,2017-10-16,14.1,11.6,18.1,,2.4,1.3,9.1,72.5,11.6,1024.7,1028.7,1025.2,1026.9,4.1,16.4,X
90,2017-10-17,14.5,10.5,18.4,0,2.7,1.3,10.3,76.6,12.6,1023.9,1027.2,1024.6,1026.1,6.3,16,X
90,2017-10-18,14.3,11.9,17.8,0,4.1,1.8,10,75.9,12.3,1022.4,1026.7,1022.8,1024.6,0.7,15.5,X
90,2017-10-19,13.9,9.5,18.9,,2.2,1.2,10.8,81.9,13,1018.4,1023,1019.1,1020.6,6.4,16.1,X
90,2017-10-20,13.8,9.4,18.5,,2.2,1.3,10,79,12.4,1017.3,1020.9,1018.1,1019.4,10.1,16,X
90,2017-10-21,14.4,9.3,20.5,,3,1.3,10.6,78.8,13,1016.6,1020.6,1017.6,1018.8,10,16.2,X
90,2017-10-22,14,8.5,16.7,3.2,8.3,4.1,8.8,71.9,11.5,1015.2,1018.8,1015.8,1017.3,0.6,14,X
90,2017-10-23,11.3,6.3,15,,6,2.9,4.5,64.1,8.4,1017.2,1022.7,1015.6,1019.4,7.1,13.6,X
90,2017-10-24,11.2,5.1,17.2,,2.8,1.4,5,66.8,8.8,1021.8,1025.7,1022.6,1024,10,12.9,X
90,2017-10-25,13.2,6.9,19.4,,3.4,1.3,6,63,9.4,1020.7,1024.1,1021.9,1022.9,10,13.6,X
90,2017-10-26,13.9,9.6,18.8,,2.1,1.1,7.6,66.6,10.5,1018.4,1022.6,1019,1020.6,2.4,14.1,X
90,2017-10-27,14.4,11.2,18.5,,3.5,1.8,8.9,70.1,11.5,1018.6,1022.5,1019,1020.8,8.6,15.6,X
90,2017-10-28,15,11.7,19.5,,3.6,1.6,12,83.3,14.1,1019,1023.5,1018.4,1021.2,6.6,16.3,X
90,2017-10-29,13.4,7.9,21.2,37.3,9.8,2.9,8,72.6,10.9,1012.2,1019.8,1009.1,1014.4,5.1,14.2,X
90,2017-10-30,8.3,4.3,12.9,,2.5,1.3,-2.1,48.9,5.3,1020.1,1024.5,1019.8,1022.4,10,11,X
90,2017-10-31,12.3,4,18.3,,4.3,1.7,-2.2,37.1,5.2,1019.1,1024.2,1018.7,1021.3,10.1,11.1,X
90,2017-11-01,16,13.3,18.9,,7,3.1,5,48.6,8.8,1015.2,1018.9,1015.5,1017.3,1.2,13.2,X
90,2017-11-02,16.5,13.4,20.4,,3.2,1.2,8.3,59.1,11,1014.5,1018.3,1014.8,1016.6,6,15.5,X
90,2017-11-03,12.4,4.5,17.2,20.9,6.4,2.8,9,81,11.6,1015.7,1024,1015.5,1017.9,0.4,12.4,X
90,2017-11-04,8.7,4.2,12.6,18.1,4.5,1.8,-0.5,56.1,6.2,1024.1,1028.3,1023.9,1026.3,7.2,9.8,X
90,2017-11-05,11.2,4.8,15.9,,4.7,1.7,-2.8,38.3,5.3,1022.6,1027.7,1022.6,1024.8,9.8,9.9,X
90,2017-11-06,14.3,9.1,19.1,,6.6,1.7,2.3,44.6,7.3,1018.2,1022.8,1018.7,1020.4,9.6,12.4,X
90,2017-11-07,16.8,11.9,19.7,,4.4,1.7,6.8,52.3,10,1015.8,1021.1,1014.3,1017.9,8.7,14.1,X
90,2017-11-08,16,9.8,20.3,,5.5,2.3,0.6,37.6,6.9,1014.5,1022.3,1013.8,1016.7,9.1,14,X
90,2017-11-09,10,6.1,15,,2.4,1.3,2.5,61.1,7.5,1021,1025.6,1019.9,1023.2,9.3,11.1,X
90,2017-11-10,12.3,6.7,19.4,1.1,7.2,3,1.1,47.1,6.8,1008.9,1019.9,1003.3,1011,5.4,11.3,X
90,2017-11-11,7.2,2.9,12.1,,5.6,1.7,-4.7,42.9,4.3,1016.6,1021.1,1012,1018.8,9.5,8.4,X
90,2017-11-12,7.8,1,13.2,,2.7,1.3,-4.4,42.3,4.4,1017.1,1021.1,1017.8,1019.3,9.5,7.7,X
90,2017-11-13,11.6,6.2,15,,6.7,1.9,1,48.8,6.8,1011.9,1017.9,1010.8,1014.1,3.5,9,X
90,2017-11-14,9.4,4.9,13.5,,4.8,2.5,-8.8,28,3.3,1013.4,1018.1,1011,1015.6,9.1,9,X
90,2017-11-15,4,-0.1,7,,6.3,2.9,-13,28.8,2.4,1016.2,1021.7,1016.5,1018.5,9,4.8,X
90,2017-11-16,3,-2.1,7.8,,4.5,1.5,-15.3,25.3,1.9,1020.4,1024.2,1021.2,1022.7,9.4,3.5,X
90,2017-11-17,6.4,-0.3,11.8,,5.8,1.8,-7.3,37.9,3.8,1015.4,1022.5,1014.1,1017.6,2.9,6,X
90,2017-11-18,0.8,-2.5,6.5,,7.7,3.3,-11.3,40.9,2.7,1017.2,1021.3,1015.2,1019.5,8.8,2.1,X
90,2017-11-19,0.3,-4,4.7,,6.3,3.1,-19.6,21.6,1.3,1021.2,1025.7,1021.3,1023.5,9.2,0.8,X
90,2017-11-20,1.9,-1.6,6.3,,8.2,2.8,-11.8,37.4,2.6,1021.3,1026.3,1021.7,1023.6,7.1,1.8,X
90,2017-11-21,4,-2.6,10.7,,3.1,1.5,-10.5,36.1,2.8,1021.5,1026.9,1020.4,1023.7,9.2,2.5,X
90,2017-11-22,6.7,3.1,10.7,0,6.4,3,-3.9,47.8,4.8,1012.9,1020.7,1012,1015.1,5,6,X
90,2017-11-23,1.9,-0.9,4.8,,6.9,2.7,-14.4,29,2,1015.9,1020.4,1015.6,1018.2,9,1.5,X
90,2017-11-24,0.5,-2.8,4.1,,7.1,2.7,-14.1,34.4,2.1,1019.6,1025.9,1019.1,1021.9,8.9,0.5,X
90,2017-11-25,4.3,-2.8,9.8,1.1,5.3,1.7,-3.9,56.5,4.9,1019.5,1027,1016.8,1021.8,7.2,3,X
90,2017-11-26,4.6,0.7,8.1,,3.9,1.6,-4.1,53.6,4.6,1021.8,1027.9,1020,1024.1,4,3.5,X
90,2017-11-27,4.7,0,10.6,,2.5,1.5,-3.3,56.6,4.9,1022.7,1028.3,1020.7,1024.9,8.9,3.1,X
90,2017-11-28,10.5,3,14.7,,5.6,2.5,0.4,50.9,6.4,1016.6,1020.9,1016.8,1018.8,5.2,7.6,X
90,2017-11-29,8.8,4.7,13.5,,5.4,2.2,-5.4,38.3,4.4,1019.1,1023,1017.8,1021.3,8.1,8.1,X
90,2017-11-30,2.7,-2.4,6.6,,4.6,1.8,-19.9,17.6,1.3,1020.9,1025.3,1020.9,1023.2,8.3,2.3,X
90,2017-12-01,-0.5,-4,3.4,,5.8,2.2,-16.9,28.5,1.7,1025.2,1029.4,1024.6,1027.5,8.6,-0.8,X
90,2017-12-02,3.8,-1.9,7.1,,4.3,1.6,-10,36.1,3,1023.8,1028.8,1023.6,1026.1,9,1.6,X
90,2017-12-03,6.8,3.8,9.6,,5,1.9,-1.6,55.1,5.4,1019.2,1023.8,1020.2,1021.4,5.7,5.4,X
90,2017-12-04,2.8,-3.2,6.5,,4.9,2,-13.5,31.8,2.5,1015.5,1020.8,1016,1017.7,8.6,2.3,X
90,2017-12-05,-3.3,-7,0.6,,6.8,2.1,-20.9,25,1.2,1016.6,1021.9,1017,1018.9,9,-3,X
90,2017-12-06,1.4,-4.1,6.3,,4.3,1.4,-8.8,47.4,3.2,1018.8,1022.8,1019.5,1021.1,8.5,0.3,X
90,2017-12-07,3,-2.2,7.9,,6.3,1.8,-11.4,36.4,2.8,1017.6,1021.1,1018,1019.9,8.5,1,X
90,2017-12-08,-0.7,-4.7,4.5,,6.4,2.1,-15,34.4,2,1017.6,1021.1,1018.1,1019.9,7.9,-0.5,X
90,2017-12-09,1.6,-3.2,5.3,,5,1.6,-11.6,37.3,2.5,1015.7,1019.9,1016.7,1018,8.8,0.3,X
90,2017-12-10,3.7,-0.7,8.1,0.5,6.5,2.3,-6,50.8,4.2,1008.8,1016.9,1006.4,1011.1,2.1,2.9,X
90,2017-12-11,-5.5,-7.9,-0.7,,7.6,4.6,-24,22,0.9,1015.1,1021.7,1013.2,1017.4,8.8,-4.1,X
90,2017-12-12,-5.8,-9,-3,,8.7,4.1,-25.3,20.1,0.8,1021.6,1025.6,1021.4,1024,8.9,-5.1,X
90,2017-12-13,-3.7,-8,2.3,,4.4,1.9,-21.5,24.1,1.2,1024.9,1030,1024.2,1027.3,8.9,-4.2,X
90,2017-12-14,-0.8,-5.7,4.3,,3.4,1.5,-13,40.1,2.5,1027.6,1031.9,1028.3,1030,5.2,-1.8,X
90,2017-12-15,1.4,-3,4.4,,5.1,2,-15.5,31.8,2.2,1021,1028.3,1020.4,1023.3,1.9,-0.8,X
90,2017-12-16,-3.3,-8.1,1,,9.1,3.4,-19.7,28.3,1.4,1020.1,1026.6,1019.5,1022.4,8.2,-3.7,X
90,2017-12-17,-4.6,-9.9,-0.6,,6.6,2.2,-21.4,26.5,1.1,1023.6,1027.1,1024.2,1025.9,8.8,-5,X
90,2017-12-18,0.5,-4.4,4.3,0,6.4,2.7,-8.5,51.8,3.3,1021.6,1026.5,1021.4,1023.9,7.1,-0.7,X
90,2017-12-19,-1.8,-4.2,1.6,,5.2,2.3,-18.9,26.6,1.4,1025.1,1029.3,1024.3,1027.4,8.4,-2.6,X
90,2017-12-20,0.3,-5.2,4.5,0,4.8,2.2,-11.1,43,2.8,1026.3,1030.4,1027.1,1028.6,8.1,-1.3,X
90,2017-12-21,1.9,-2.9,6.7,,4.3,1.6,-10,42.4,2.9,1024.4,1028.3,1025.4,1026.7,8.8,-0.8,X
90,2017-12-22,5.8,-0.3,10.4,,5.8,2.3,-4.7,47.5,4.4,1020.5,1025.4,1020.6,1022.8,8.4,1.9,X
90,2017-12-23,8.3,5.1,11.4,,5.2,1.9,-3.6,43.1,4.7,1018.1,1022.5,1018.2,1020.3,7.9,5.1,X
90,2017-12-24,4.6,1,9.2,9.4,6.5,1.9,-0.8,70.6,5.9,1009.1,1018.4,1006.1,1011.3,0,3.7,X
90,2017-12-25,0,-2.1,3.6,,4.9,2.3,-13.1,37.4,2.3,1015.8,1020.2,1011.9,1018.1,8.8,-0.7,X
90,2017-12-26,-2,-6.4,1.8,,5.9,2.7,-19.2,27.4,1.4,1018.3,1023.6,1018.6,1020.6,8.7,-2.3,X
90,2017-12-27,-3,-7,0.5,,5.1,2.6,-23.3,19.6,1,1021.9,1026,1023,1024.3,8.9,-3.6,X
90,2017-12-28,0.5,-5.2,4.2,,5.1,1.5,-11.6,40.5,2.7,1023.6,1029.1,1023.4,1025.9,8.8,-1.6,X
90,2017-12-29,4.7,-0.3,9,,4.3,1.5,-5.2,49.6,4.2,1021.5,1026.9,1021.5,1023.7,8.2,0.8,X
90,2017-12-30,3.7,-0.2,7.5,,3.1,1.4,-1.6,68.6,5.6,1021.2,1027.7,1018.7,1023.5,2.4,1.2,X
90,2017-12-31,2.6,-1.3,5.5,,7.2,3.1,-13.1,33.5,2.5,1016,1022,1016.2,1018.3,8.4,1,X
90,2018-01-01,1,-3.2,4.2,,6.4,2.6,-18.9,21.3,1.4,1021.8,1025.8,1021.7,1024.1,8.9,-0.9,X
90,2018-01-02,1.5,-2.1,5.6,,7,2.9,-18.4,21.8,1.5,1022.6,1026.7,1022.6,1024.9,8.5,-0.3,X
90,2018-01-03,-1.6,-5.5,3.3,,3.7,1.6,-17.1,29.9,1.6,1025,1029.2,1026,1027.3,8.9,-1.5,X
90,2018-01-04,-1,-5.7,2.2,,3.3,1.5,-9.5,53.3,3.2,1023.4,1028.6,1022.3,1025.8,0.6,-1.1,X
90,2018-01-05,1.5,-1.4,7.2,,2.8,1.2,-10.3,45.4,3,1014.9,1022.3,1014.5,1017.2,7.2,0.5,X
90,2018-01-06,0.8,-2.2,5.9,,3.9,1.9,-13.9,32.4,2.1,1017.7,1022.7,1015.8,1020,8.9,-0.3,X
90,2018-01-07,2.2,-2.9,6.6,,2.3,1.1,-7.6,50.1,3.7,1017.8,1023.2,1016.3,1020.1,4.5,0,X
90,2018-01-08,4,-1.2,8.1,1.1,5.3,1.8,-6.3,48.9,3.9,1005.4,1016.3,1002.8,1007.6,1.7,2.4,X
90,2018-01-09,-3.1,-4.9,-0.4,0.4,7.3,3.3,-14.8,40.1,2,1005.1,1012.3,1002.1,1007.4,8.5,-0.4,X
90,2018-01-10,-6.4,-9.8,-3.1,,5.7,2.7,-20.6,32,1.2,1012.5,1019.2,1011.7,1014.8,9,-3.9,X
90,2018-01-11,-8.6,-11.9,-3.1,,4,1.6,-21.8,34.1,1.1,1019.3,1024.4,1019.1,1021.7,9,-5.6,X
90,2018-01-12,-7.5,-14.1,-2.4,,3.8,1.5,-23.4,29,1,1024.3,1028,1024.3,1026.6,9,-5.6,X
90,2018-01-13,-1.7,-7.4,3,,4.2,1.5,-13,42,2.3,1027.2,1031.9,1027.5,1029.6,8.8,-2.6,X
90,2018-01-14,2.3,-5.6,6.8,,4,1.6,-7.9,47.1,3.5,1024.2,1031.6,1021.2,1026.5,8.9,0.3,X
90,2018-01-15,7.4,2.9,11.9,,5.8,2.1,-4.2,45.1,4.6,1018.1,1021.9,1018.7,1020.3,8.2,4.5,X
90,2018-01-16,6.6,3.4,9.4,,4.3,2.1,-4.3,47.3,4.6,1014.7,1020.5,1014.4,1016.9,3.4,4.7,X
90,2018-01-17,5.1,2.1,6.9,,4.9,1.7,0,70.5,6.2,1014.5,1018.1,1015.1,1016.7,2.3,4.2,X
90,2018-01-18,5.2,2.5,8,,5.2,1.7,-11.1,31.9,2.8,1017.8,1022.9,1016.4,1020,1.4,3.3,X
90,2018-01-19,3.1,-1.1,7.7,,3.7,1.4,-14.8,25.8,2,1019,1023.9,1019.2,1021.3,8.3,2.7,X
90,2018-01-20,4.2,1.2,7,,5,2.2,-7.9,41.4,3.4,1018,1021.6,1018.3,1020.2,5.5,1.7,X
90,2018-01-21,2.1,-0.8,5.5,,5.3,1.8,-13.4,31.8,2.2,1020,1024.4,1020.1,1022.3,7.8,1.7,X
90,2018-01-22,0,-2.8,3.1,2.4,4.7,2,-5.9,66.6,4,1012.2,1020.1,1010.5,1014.5,1.9,1.9,X
90,2018-01-23,-9,-13.8,-1.7,,8,2.9,-23.7,30.3,1,1015.4,1022.3,1010.5,1017.8,9.3,-0.7,X
90,2018-01-24,-12.3,-15.9,-8.4,,6.1,2.4,-29.2,23.5,0.6,1021.2,1025,1022,1023.6,9.3,-7,X
90,2018-01-25,-10.8,-16.2,-4.9,,4.1,2.1,-26,28,0.7,1022,1026.4,1021.8,1024.4,9.3,-7,X
90,2018-01-26,-10.4,-15.8,-5.2,,4,2,-26.8,25.3,0.7,1022.2,1026.2,1023.1,1024.6,9.3,-6.6,X
90,2018-01-27,-4.7,-11.3,0.7,,4.5,1.8,-20.2,28.9,1.3,1022.1,1027.3,1020.7,1024.4,9.4,-3.2,X
90,2018-01-28,-2.5,-6.4,1.4,,6.4,2.6,-21.3,22.3,1.1,1015,1020.6,1014.4,1017.3,5.5,-0.4,X
90,2018-01-29,-6.7,-10.5,-2.6,,6.2,2.7,-24.5,23.3,0.9,1016.8,1021.2,1016.3,1019.1,9.4,-4.2,X
90,2018-01-30,-3.3,-10.3,1,,8.5,2.5,-17.2,34.4,1.7,1019.6,1023.2,1020.2,1022,9.5,-2.6,X
90,2018-01-31,-0.4,-3.2,2.1,,4.1,1.6,-16,31.5,1.9,1022.4,1026.2,1022.6,1024.7,2.5,-1,X
90,2018-02-01,-2.7,-6.9,1.9,,3.7,1.8,-14.4,40.3,2.1,1025.6,1029.6,1026.2,1028,9.6,-1.4,X
90,2018-02-02,-0.5,-5.4,3.2,,7,2.7,-8,58.3,3.5,1024.4,1029.3,1025,1026.7,3.7,0.1,X
90,2018-02-03,-3.4,-7.8,0.3,,5.3,2.3,-17.8,33.8,1.6,1019.7,1025,1020.4,1022.1,9.3,-1.4,X
90,2018-02-04,-6.5,-9.4,-2,,3.9,1.5,-21.3,31,1.1,1020.6,1024.8,1021.5,1023,8.7,-2.3,X
90,2018-02-05,-8,-11.7,-3.4,,4.9,2,-24.6,26,0.9,1019.8,1024.8,1020.3,1022.1,9.8,-4.9,X
90,2018-02-06,-8.8,-13.2,-3.5,,3.8,1.6,-24.2,28.6,0.9,1019.5,1024.2,1020,1021.9,9.7,-5.2,X
90,2018-02-07,-5.2,-11.3,0.2,,3.8,1.9,-21.7,26.8,1.1,1020.6,1024.4,1021.5,1022.9,9.9,-3.1,X
90,2018-02-08,-1.4,-7.4,3.5,,5.2,1.9,-20.5,23,1.2,1019.9,1023.4,1021,1022.2,9.5,-0.6,X
90,2018-02-09,2.9,-4.1,8.6,,3.9,1.4,-9.4,40.6,3.1,1017.9,1022.7,1017.9,1020.1,7.4,2.5,X
90,2018-02-10,2.6,-5.7,8,,5.5,3.2,-14.1,30.6,2.5,1014.4,1020.4,1013.1,1016.7,7.2,3.3,X
90,2018-02-11,-5.3,-8.4,-2.4,,6.7,3.7,-25.2,19.8,0.8,1015.9,1021.1,1014.8,1018.2,9.1,-2.5,X
90,2018-02-12,-4.9,-9.1,-0.7,,4.6,2.4,-22.2,24.9,1.1,1015.3,1019.2,1014.8,1017.6,10,-2.4,X
90,2018-02-13,0.1,-6.7,4.3,,5.5,2.5,-14.3,33.3,2.2,1016.1,1021,1016.1,1018.4,9.9,0.3,X
90,2018-02-14,6.5,2.7,10.5,,6.1,2.8,-7.9,37.5,3.7,1010,1017.2,1007.2,1012.2,6.5,4.3,X
90,2018-02-15,0,-3.9,5,,3.8,1.8,-12.3,41.6,2.5,1017.8,1021.7,1016.6,1020.1,10,2.8,X
90,2018-02-16,1.8,-5.5,7.6,,4.9,2.1,-15.1,32.1,2,1012.3,1019.4,1010.9,1014.6,9.9,1.6,X
90,2018-02-17,-0.5,-3.3,1.8,,4.8,2.2,-21,20.6,1.2,1018.3,1023.4,1014.8,1020.6,10.1,1,X
90,2018-02-18,0.1,-3.2,3.5,,2.8,1.4,-15,33.4,2.1,1022,1026.5,1022.8,1024.3,7.1,0,X
90,2018-02-19,2.8,-1.8,6.7,,2.6,1,-7.8,46.1,3.5,1019.5,1023.9,1019.8,1021.7,7.2,1.9,X
90,2018-02-20,2.9,-1.4,7.4,,4.2,1.8,-13.2,30.9,2.4,1018.2,1022.1,1018.4,1020.5,8.7,3.9,X
90,2018-02-21,-1.1,-3.9,2.4,,4.8,2,-16.7,30.5,1.7,1020.2,1024.7,1020.7,1022.5,9.9,1.4,X
90,2018-02-22,2.5,-3.1,7.5,,4.3,1.7,-11.3,35.9,2.6,1016.9,1022.5,1016.5,1019.2,9.4,2,X
90,2018-02-23,4.8,0.4,8.1,0,4.9,2.4,-3.8,55,4.7,1016.7,1020.9,1016,1019,9.2,5.3,X
90,2018-02-24,0.3,-1.1,7.6,5.4,8.6,3.2,-2.9,80.5,5,1025.9,1030.8,1020.2,1028.2,1.8,0.7,X
90,2018-02-25,0.1,-2,2.5,,5.6,2,-2.4,83.3,5.1,1022.9,1029.1,1023,1025.2,3.2,1.9,X
90,2018-02-26,1.6,-1.3,5.1,,3.7,1.7,-2.8,72.6,5,1023.2,1027.7,1023.7,1025.5,7.9,3.1,X
90,2018-02-27,3.3,-2.4,9.6,,4.3,1.4,-0.2,79,6.1,1020.3,1024.6,1021.1,1022.6,3.8,1.5,X
90,2018-02-28,3.1,-0.4,5.2,49,5.9,2.5,2.7,96.8,7.5,1011.9,1024.5,1003,1014.1,0,3.3,X
90,2018-03-01,1.1,-2.7,5.3,0.6,9.2,3.6,-7.1,57.9,3.9,1002.7,1015.4,997.2,1004.9,9.4,1.3,X
90,2018-03-02,1.9,-6.2,6.6,,3.9,1.5,-11.7,38.4,2.6,1012.1,1017.1,1011.8,1014.4,10.2,1.3,X
90,2018-03-03,9.2,2.2,15.2,,3.8,1.5,-1.5,47.9,5.8,1008.8,1013.3,1007.8,1010.9,10.3,6.6,X
90,2018-03-04,9.2,4.4,14.3,16,5.5,2,5.4,78.8,8.9,1013.4,1019.3,1009.9,1015.6,0.5,8.5,X
90,2018-03-05,0.3,-2.7,4.4,22,5.6,2.3,-2.6,82.5,5.1,1021.1,1027.1,1018.9,1023.4,0,0.7,X
90,2018-03-06,1.1,-3.7,4.7,,4,1.7,-2.4,77.1,5.1,1029,1033.6,1026.8,1031.3,7.1,3.1,X
90,2018-03-07,2.5,-0.1,6.4,2.4,3.9,1.3,0.1,84.8,6.2,1027.7,1033.4,1026,1030,4,3.5,X
90,2018-03-08,1.6,-0.2,3.4,9.4,5.6,2.2,0.2,90.8,6.2,1019.1,1026,1018.7,1021.4,0,2.3,X
90,2018-03-09,1,-0.7,2.3,0,4,1.2,-2.1,80.1,5.3,1022.4,1026.5,1023,1024.7,0,2.4,X
90,2018-03-10,4.9,-2.2,9.9,,4.9,1.7,-1.5,66.1,5.6,1018.7,1024.5,1018.3,1020.9,9.9,4.9,X
90,2018-03-11,4.9,0.9,7.6,,5.2,2.5,-2,62.5,5.3,1021,1024.6,1020.1,1023.3,10.6,6.7,X
90,2018-03-12,8.1,0,14.2,,3.9,1.4,1.1,64.3,6.7,1017.3,1024.1,1015.2,1019.5,5,7.7,X
90,2018-03-13,17.4,10.7,22.4,,6,3.3,-1.2,30.8,6.2,1011.1,1015.6,1010.2,1013.2,6.3,12.5,X
90,2018-03-14,16.5,11.2,19.7,,3.9,1.8,6.6,52.6,9.8,1014,1018.5,1013.8,1016.2,0.7,15.2,X
90,2018-03-15,13,2.2,22.6,2.7,13.4,3.1,6.9,69.6,10.2,1012.2,1024.1,1007.4,1014.4,3.9,15.1,X
90,2018-03-16,1.4,-1.9,3.1,0.1,5,2.3,-4.9,63.1,4.3,1026.9,1031.1,1024.1,1029.2,0,3.9,X
90,2018-03-17,4.1,-3.6,9,,4.9,2.1,-1.8,66,5.5,1024,1030.3,1022.8,1026.3,1.5,5,X
90,2018-03-18,8.2,4.6,10.7,0,2.7,1,0.7,59.9,6.5,1017.4,1022.9,1016.8,1019.6,0,7,X
90,2018-03-19,6.6,4.9,8.4,1.8,5.2,2.3,1.6,72,7,1020.2,1027.7,1017,1022.4,0,6.5,X
90,2018-03-20,2.4,0.6,5,,5.9,3.6,-5.4,56.6,4.1,1028.3,1033,1027.5,1030.6,0.1,2.5,X
90,2018-03-21,1.6,0.6,3,,5.2,3.3,-4.5,63.5,4.4,1018.7,1029,1015.9,1021,0,1.9,X
90,2018-03-22,3.1,-1.2,8.9,,2.9,1.2,-5.9,52.8,3.9,1011.3,1015.9,1012.3,1013.5,10.8,7.2,X
90,2018-03-23,7.4,-1,11.6,,5.9,2,-1.7,55.1,5.6,1014.3,1018,1014.9,1016.6,9.8,8.3,X
90,2018-03-24,12.9,8.1,18.5,,4.7,2.2,-2.5,35.3,5.1,1015.5,1019.4,1015.6,1017.7,10.9,13.3,X
90,2018-03-25,17.3,10.3,22.9,,4.8,2.2,-3.8,24,4.6,1016.5,1020.3,1017,1018.6,11.2,15.8,X
90,2018-03-26,19,15.2,24.7,,3.9,2,0.3,28.9,6.3,1014.3,1018.5,1014.6,1016.5,10.4,18.6,X
90,2018-03-27,19.3,11.3,24.7,,5.4,2.2,2.9,34.3,7.7,1010.9,1016,1010.7,1013.1,10.3,19.3,X
90,2018-03-28,20.1,17.6,23.8,,6,3.3,3.1,33,7.7,1009.4,1014.5,1008.9,1011.5,4,18.6,X
90,2018-03-29,11.5,5.7,18.5,,5.2,2.3,4.1,62,8.2,1019.1,1025.5,1013.8,1021.3,7.4,16.5,X
90,2018-03-30,8.9,4.7,13.9,,5.6,1.9,5.1,77.4,8.8,1023.3,1028.8,1022.6,1025.6,8.9,13,X
90,2018-03-31,12.7,5.1,20.6,,4.2,1.8,5.7,66.8,9.3,1014.4,1022.6,1013.4,1016.6,8,15.2,X
90,2018-04-01,17.4,13,22.8,,4.8,2.3,6.8,51.3,10,1011.5,1015.2,1012.1,1013.6,5.4,18.9,X
90,2018-04-02,16.7,6.4,25.6,,5.7,2.6,8.4,61.9,11,1010.2,1014.6,1009.6,1012.3,9.8,20.6,X
90,2018-04-03,14.1,7.7,22.6,1.6,5.4,2.3,8.2,69.4,11,1014.6,1021.9,1011.4,1016.7,6.6,17.7,X
90,2018-04-04,5,3.7,7.7,22.6,5,1.8,3.4,89.9,7.8,1021.4,1025.7,1019.7,1023.6,0,7.6,X
90,2018-04-05,5.2,4.5,5.9,11,3.9,1,4.2,93.9,8.3,1017.5,1024.6,1013.4,1019.7,0,6.8,X
90,2018-04-06,6,3.3,11.1,5.7,5.7,2.7,0.8,72.4,6.7,1005.8,1013.4,1005.3,1008,5,8.2,X
90,2018-04-07,5.3,3.7,8.9,,6.4,3.3,-7.7,40.6,3.6,1007.4,1012.7,1005.8,1009.6,4.1,5.8,X
90,2018-04-08,5.1,2.2,10.4,2.1,6.9,3,-5,53,4.4,1011.5,1015.3,1012.2,1013.7,5.9,4.7,X
90,2018-04-09,9,2,15.3,,3.7,1.6,-1.6,49.6,5.5,1013.9,1017.7,1013.7,1016.1,11.1,9.7,X
90,2018-04-10,14.8,4.5,25.5,6,7.5,2.1,3.6,50.3,8.1,1005,1016.8,995,1007.2,4.5,14.5,X
90,2018-04-11,17.1,14,21.4,0,6.2,3.4,-1.5,30.4,5.8,1003.4,1010.9,999.5,1005.5,11.8,16.1,X
90,2018-04-12,14.2,10.8,21.5,,6.2,2.4,-3,32.3,5.1,1012.1,1021.9,1010.1,1014.3,11.9,16.4,X
90,2018-04-13,11.2,8,14.7,,5.2,2.6,2.7,57.9,7.7,1022.9,1028.4,1021,1025.1,8.1,15.3,X
90,2018-04-14,7.2,5.1,9.6,19.1,5.4,1.6,5.8,91.6,9.2,1007.8,1021.1,1005.7,1010,0,9.4,X
90,2018-04-15,12,5.3,16.8,,5.5,2.3,1.9,51.3,7,1007.4,1016.1,1005.3,1009.6,8.9,12.3,X
